"title","link","processed_title","title_wordcnt","remove"
"
            Frank Bruni: Manhood in the Age of Trump        ","https://www.nytimes.com/2017/04/01/opinion/sunday/manhood-in-the-age-of-trump.html","            frank bruni manhood   age  trump        ",8,FALSE
"
            Big Ticket: A Brooklyn Condo Sells for a Record $15 Million        ","https://www.nytimes.com/2017/03/31/realestate/a-brooklyn-condo-sells-for-a-record-15-million.html","            big ticket  brooklyn condo sells   record 15 million        ",11,FALSE
"
            Voyeur: Voyeur: Early Spring Flowers        ","https://www.nytimes.com/2017/03/31/realestate/voyeur-early-spring-flowers.html","            voyeur voyeur early spring flowers        ",5,FALSE
"
            Public Health: Obamacare Choices Could Go From One to Zero in Some Areas        ","https://www.nytimes.com/2017/03/31/upshot/obamacare-choices-could-go-from-one-to-zero-in-some-areas.html","            public health obamacare choices  go  one  zero   areas        ",13,FALSE
"
            Economic View: Caution Signals Are Blinking for the Trump Bull Market        ","https://www.nytimes.com/2017/03/31/upshot/trump-bull-market-stocks.html","            economic view caution signals  blinking   trump bull market        ",11,FALSE
"
            Feature: The High Price of Leaving Ultra-Orthodox Life        ","https://www.nytimes.com/2017/03/30/magazine/the-high-price-of-leaving-ultra-orthodox-life.html","            feature  high price  leaving ultraorthodox life        ",8,FALSE
"Goebbels had very nice eyes – but he was a devil!","https://www.theguardian.com/film/2017/apr/03/the-nazi-marilyn-monroe-goebbels-had-very-nice-eyes-but-he-was-a-devil","goebbels   nice eyes –     devil",11,FALSE
"For 18 years, I thought she was stealing my identity. Until I found her","https://www.theguardian.com/us-news/2017/apr/03/identity-theft-racial-justice"," 18 years  thought   stealing  identity   found ",14,FALSE
"Sexism, Sanders and the millennial feminists","https://www.theguardian.com/us-news/commentisfree/2017/apr/03/the-destruction-of-hillary-clinton-sexism-sanders-and-the-millennial-feminists","sexism sanders   millennial feminists",6,FALSE
"Dave Chappelle, Ricky Gervais and comedy's 'ironic bigotry' problem","https://www.theguardian.com/stage/2017/apr/03/dave-chappelle-ricky-gervais-standup-comedy-transgender","dave chappelle ricky gervais  comedys ironic bigotry problem",9,FALSE
"'This is genuinely worth worrying about'","https://www.theguardian.com/tv-and-radio/2017/apr/03/john-oliver-marijuana-legalization","  genuinely worth worrying ",6,FALSE
"You can walk a block from our studio and see a war zone","https://www.theguardian.com/music/2017/apr/03/wolf-eyes-detroit-undertow-life-is-a-rip-off-john-olson"," can walk  block   studio  see  war zone",13,FALSE
"What are the repercussions of one lost night’s sleep? Rudeness is just the start","https://www.theguardian.com/commentisfree/2017/apr/03/rude-work-colleague-sleep-deprived","   repercussions  one lost night’s sleep rudeness  just  start",14,FALSE
"Watching Your Wealth Podcast","http://www.wsj.com/podcasts/latest/wsj-watching-your-wealth","watching  wealth podcast",4,FALSE
"Trump critics, relax about Mar-a-Lago","/opinion/op-ed/la-oe-mcmanus-trump-mar-a-lago-20170402-story.html#nt=oft13a-11gp1","trump critics relax  maralago",5,FALSE
"Your way of life would not be remotely possible without Wall Street","/opinion/op-ed/la-oe-cohan-wall-street-regulations-20170402-story.html#nt=oft13a-11gp1"," way  life    remotely possible without wall street",12,FALSE
"Can't vegans and vegetarians just get along?","/opinion/op-ed/la-oe-kateman-why-vegans-and-vegetarians-should-get-along-20170402-story.html#nt=oft13a-11gp1","cant vegans  vegetarians just get along",7,FALSE
"The Bundy family and followers are on trial again. Win or lose in court, theirs is a lost cause","/opinion/op-ed/la-oe-bass-bundy-trials-20170402-story.html#nt=oft13a-11gp1"," bundy family  followers   trial  win  lose  court    lost cause",19,FALSE
"Blackwater founder met secretly in Seychelles to establish Trump-Putin back channel","https://www.washingtonpost.com/world/national-security/blackwater-founder-held-secret-seychelles-meeting-to-establish-trump-putin-back-channel/2017/04/03/95908a08-1648-11e7-ada0-1489b735b3a3_story.html?utm_term=.8ab126e8a79a","blackwater founder met secretly  seychelles  establish trumpputin back channel",11,FALSE
"The Fix: The White House is a smoke machine when it comes to Russia","https://www.washingtonpost.com/news/the-fix/wp/2017/04/03/the-white-house-is-a-smoke-machine-when-it-comes-to-russia/"," fix  white house   smoke machine   comes  russia",14,FALSE
"Graphic: Here’s what we know so far about Team Trump’s ties to Russian interests","https://www.washingtonpost.com/graphics/national/trump-russia/?utm_term=.cfc615206911","graphic here’s   know  far  team trump’s ties  russian interests",14,FALSE
"Democrats secure enough votes to block Gorsuch, setting stage for ‘nuclear option’","https://www.washingtonpost.com/powerpost/senate-panel-prepares-to-consider-gorsuch-as-threat-of-filibuster-looms/2017/04/03/129bcd8c-186a-11e7-bcc2-7d1a0973e7b2_story.html","democrats secure enough votes  block gorsuch setting stage  ‘nuclear option’",12,FALSE
"Graphic: See which Democrats have signed on for the filibuster","https://www.washingtonpost.com/graphics/politics/gorsuch-filibuster-whip-count/?utm_term=.1ccb2b2c66a5","graphic see  democrats  signed    filibuster",10,FALSE
"The Fix: Democrats just took the filibuster off life support","https://www.washingtonpost.com/news/the-fix/wp/2017/04/03/democrats-just-took-the-filibuster-off-life-support/?utm_term=.7ee987c027fa"," fix democrats just took  filibuster  life support",10,FALSE
"The Fix: How Republicans can break the Democratic filibuster","https://www.washingtonpost.com/news/the-fix/wp/2017/04/03/how-senate-republicans-can-break-the-democratic-filibuster-on-neil-gorsuch-and-get-him-on-the-supreme-court-in-four-steps/?utm_term=.fafc6a3c5a8d"," fix  republicans can break  democratic filibuster",9,FALSE
"
            Feature: Those Indecipherable Medical Bills? They’re One Reason Health Care Costs So Much        ","https://www.nytimes.com/2017/03/29/magazine/those-indecipherable-medical-bills-theyre-one-reason-health-care-costs-so-much.html","            feature  indecipherable medical bills they’re one reason health care costs  much        ",13,FALSE
"
            Driven: Video Review: Acura NSX, a Supercar in Almost All Ways        ","https://www.nytimes.com/2017/03/30/automobiles/autoreviews/acura-nsx.html","            driven video review acura nsx  supercar  almost  ways        ",11,FALSE
"
            Wheels: As Auto Prices Rise, Used Cars Are Looking Shinier        ","https://www.nytimes.com/2017/03/30/automobiles/wheels/consumers-used-cars.html","            wheels  auto prices rise used cars  looking shinier        ",10,FALSE
"
            4 New Books From Restaurant Chefs — for Home Cooks        ","https://www.nytimes.com/2017/04/03/t-magazine/food/restaurant-cookbooks-ducksoup-tartine-jacks-wife-freda.html","            4 new books  restaurant chefs —  home cooks        ",10,FALSE
"
            Martin Margiela Comes Back Into the Spotlight (Not That He Ever Left)        ","https://www.nytimes.com/2017/03/31/t-magazine/margiela-hermes-exhibition-antwerp.html","            martin margiela comes back   spotlight    ever left        ",12,FALSE
"It’s hard to recall a more touching, devastating podcast","https://www.theguardian.com/tv-and-radio/2017/apr/03/s-town-review-its-hard-to-recall-a-more-touching-devastating-podcast-serial-john-b-mclemore-brian-reed","it’s hard  recall   touching devastating podcast",9,FALSE
" Thompson's major bid derailed by penalty reported by TV viewer","https://www.theguardian.com/sport/2017/apr/02/lexi-thompson-four-stroke-penalty-tv-viewer"," thompsons major bid derailed  penalty reported  tv viewer",10,FALSE
"Lexi Thompson's trial by TV viewer shows why golf struggles to grow","https://www.theguardian.com/sport/blog/2017/apr/03/lexi-thompson-tv-viewer-rules-infraction-golf","lexi thompsons trial  tv viewer shows  golf struggles  grow",12,FALSE
"Patrick Ewing hired as Georgetown Hoyas coach","https://www.theguardian.com/sport/2017/apr/03/patrick-ewing-hired-georgetown-hoyas-head-basketball-coach","patrick ewing hired  georgetown hoyas coach",7,FALSE
"NHL officially decides to pull players from Pyeongchang Games","https://www.theguardian.com/sport/2017/apr/03/nhl-players-2018-olympics-south-korea-decision","nhl officially decides  pull players  pyeongchang games",9,FALSE
"Brady's missing Super Bowl jerseys returned to Patriots","https://www.theguardian.com/sport/2017/apr/03/tom-brady-super-bowl-jerseys-returned-new-england-patriots","bradys missing super bowl jerseys returned  patriots",8,FALSE
"Dodgers deliver a message in opening day thumping of Padres","/sports/dodgers/la-sp-dodgers-padres-20170403-story.html#nt=oft02a-13la1","dodgers deliver  message  opening day thumping  padres",10,FALSE
"Chargers feel at home as they prepare to say goodbye to San Diego in the next few months","/sports/chargers/la-sp-chargers-20170403-story.html#nt=oft02a-13gp2","chargers feel  home   prepare  say goodbye  san diego   next  months",18,FALSE
"
								Senate Democrats have enough support to filibuster Gorsuch
							","http://abcnews.go.com/Politics/judiciary-committee-poised-vote-supreme-court-nominee-neil/story?id=46534269","								senate democrats  enough support  filibuster gorsuch							",8,FALSE
"
											The nuclear option Republicans can use to confirm Neil Gorsuch
										","http://abcnews.go.com/Politics/senate-nuclear-option-approve-supreme-court-nominee-neil/story?id=45198233","											 nuclear option republicans can use  confirm neil gorsuch										",10,FALSE
"
											Judge Neil Gorsuch: What to know about the SCOTUS nominee 
										","http://abcnews.go.com/Politics/judge-neil-gorsuch-scotus-nominee/story?id=45008516","											judge neil gorsuch   know   scotus nominee 										",10,FALSE
"6 dead as storms batter the South","http://abcnews.go.com/US/man-killed-mobile-home-flips-storms-batter-south/story?id=46555267","6 dead  storms batter  south",7,FALSE
"Search for suspects underway after 11 killed in explosion on a train in St. Petersburg, Russian official says","https://www.washingtonpost.com/world/europe/major-blast-rocks-metro-station-in-st-petersburg/2017/04/03/7ff73ef2-1865-11e7-8003-f55b4c1cfae2_story.html","search  suspects underway  11 killed  explosion   train  st petersburg russian official says",18,FALSE
"Analysis: The recent history of terrorist attacks in Russia","https://www.washingtonpost.com/news/worldviews/wp/2017/04/03/the-recent-history-of-terrorist-attacks-in-russia/","analysis  recent history  terrorist attacks  russia",9,FALSE
"Video: The scene in St. Petersburg","https://www.washingtonpost.com/video/national/st-petersburg-subway-explosion/2017/04/03/7788609e-1882-11e7-8598-9a99da559f9e_video.html","video  scene  st petersburg",6,FALSE
"The U.S. joined the ‘Great War’ 100 years ago. America and warfare were never the same.","https://www.washingtonpost.com/news/retropolis/wp/2017/04/03/the-u-s-joined-the-great-war-100-years-ago-america-and-warfare-were-never-the-same/"," us joined  ‘great war’ 100 years ago america  warfare  never  ",16,FALSE
"Trump’s budget would hit rural towns especially hard — but they’re willing to trust him","https://www.washingtonpost.com/politics/trumps-budget-would-hit-rural-towns-especially-hard--but-theyre-willing-to-trust-him/2017/04/02/51a456d4-12e3-11e7-833c-503e1f6394c9_story.html","trump’s budget  hit rural towns especially hard —  they’re willing  trust ",15,FALSE
"
            An Expansive View of a Forgotten People        ","https://www.nytimes.com/2017/03/31/insider/niger-migrants-boko-haram-photography.html","             expansive view   forgotten people        ",7,FALSE
"
            Reporting the Reporting, Step by Step        ","https://www.nytimes.com/2017/03/31/insider/mayor-claar-bolingbrook-julie-bosman.html","            reporting  reporting step  step        ",6,FALSE
"Search for Homes for Sale or Rent","http://www.nytimes.com/real-estate/find-a-home","search  homes  sale  rent",7,FALSE
"Schweinsteiger forgets the World Cup and shines on MLS debut","https://www.theguardian.com/football/blog/2017/apr/03/bastian-schweinsteiger-chicago-fire-debut-mls","schweinsteiger forgets  world cup  shines  mls debut",10,FALSE
"Manchester City offer an interesting counterpoint to Arsenal’s stasis","https://www.theguardian.com/football/blog/2017/apr/03/manchester-city-arsenal-stasis-emirates-pep-guardiola-arsene-wenger","manchester city offer  interesting counterpoint  arsenal’s stasis",9,FALSE
"Would you like extra cheese with your melted cheese?","https://www.theguardian.com/sport/gallery/2017/apr/03/mlb-stadium-food-meat-cheese-in-pictures","  like extra cheese   melted cheese",9,FALSE
